"","game_id","season","type","date","time","home","win","overtimes","team","pts","players","opp","opp_pts","opp_players"
"1959","201811210CHI",1819,"Regular","2018-11-21","8:00p",1,1,"","Chicago Bulls",124,11,"Phoenix Suns",116,9
"1960","201811230CHI",1819,"Regular","2018-11-23","8:00p",1,0,"","Chicago Bulls",96,10,"Miami Heat",103,9
"1961","201811240MIN",1819,"Regular","2018-11-24","8:00p",0,0,"","Chicago Bulls",96,10,"Minnesota Timberwolves",111,10
"1962","201811260CHI",1819,"Regular","2018-11-26","8:00p",1,0,"","Chicago Bulls",107,11,"San Antonio Spurs",108,10
"1963","201811280MIL",1819,"Regular","2018-11-28","8:00p",0,0,"","Chicago Bulls",113,9,"Milwaukee Bucks",116,10
"1964","201811300DET",1819,"Regular","2018-11-30","7:00p",0,0,"","Chicago Bulls",88,11,"Detroit Pistons",107,11
"1965","201812010HOU",1819,"Regular","2018-12-01","8:00p",0,0,"","Chicago Bulls",105,12,"Houston Rockets",121,13
"1966","201812040IND",1819,"Regular","2018-12-04","7:00p",0,0,"","Chicago Bulls",90,9,"Indiana Pacers",96,9
"1967","201812070CHI",1819,"Regular","2018-12-07","8:00p",1,1,"","Chicago Bulls",114,10,"Oklahoma City Thunder",112,10
"1968","201812080CHI",1819,"Regular","2018-12-08","8:00p",1,0,"","Chicago Bulls",77,12,"Boston Celtics",133,12
"1969","201812100CHI",1819,"Regular","2018-12-10","8:00p",1,0,"","Chicago Bulls",89,13,"Sacramento Kings",108,11
"1970","201812130ORL",1819,"Regular","2018-12-13","9:30p",0,0,"","Chicago Bulls",91,10,"Orlando Magic",97,9
"1971","201812150SAS",1819,"Regular","2018-12-15","8:30p",0,1,"","Chicago Bulls",98,10,"San Antonio Spurs",93,10
"1972","201812170OKC",1819,"Regular","2018-12-17","8:00p",0,0,"","Chicago Bulls",96,13,"Oklahoma City Thunder",121,12
"1973","201812190CHI",1819,"Regular","2018-12-19","8:00p",1,0,"","Chicago Bulls",93,10,"Brooklyn Nets",96,11
"1974","201812210CHI",1819,"Regular","2018-12-21","8:00p",1,1,"","Chicago Bulls",90,9,"Orlando Magic",80,10
"1975","201812230CLE",1819,"Regular","2018-12-23","6:00p",0,1,"","Chicago Bulls",112,11,"Cleveland Cavaliers",92,11
"1976","201812260CHI",1819,"Regular","2018-12-26","8:00p",1,0,"","Chicago Bulls",94,12,"Minnesota Timberwolves",119,12
"1977","201812280WAS",1819,"Regular","2018-12-28","7:00p",0,1,"","Chicago Bulls",101,10,"Washington Wizards",92,9
"1978","201812300TOR",1819,"Regular","2018-12-30","6:00p",0,0,"","Chicago Bulls",89,9,"Toronto Raptors",95,11
"1979","201901020CHI",1819,"Regular","2019-01-02","8:00p",1,0,"","Chicago Bulls",84,12,"Orlando Magic",112,12
"1980","201901040CHI",1819,"Regular","2019-01-04","8:00p",1,0,"OT","Chicago Bulls",116,9,"Indiana Pacers",119,9
"1981","201901060CHI",1819,"Regular","2019-01-06","3:30p",1,0,"","Chicago Bulls",100,12,"Brooklyn Nets",117,10
"1982","201901090POR",1819,"Regular","2019-01-09","10:00p",0,0,"","Chicago Bulls",112,12,"Portland Trail Blazers",124,13
"1983","201901110GSW",1819,"Regular","2019-01-11","10:30p",0,0,"","Chicago Bulls",109,12,"Golden State Warriors",146,12
"1984","201901120UTA",1819,"Regular","2019-01-12","10:00p",0,0,"","Chicago Bulls",102,10,"Utah Jazz",110,9
"1985","201901150LAL",1819,"Regular","2019-01-15","10:30p",0,0,"","Chicago Bulls",100,11,"Los Angeles Lakers",107,11
"1986","201901170DEN",1819,"Regular","2019-01-17","9:00p",0,0,"","Chicago Bulls",105,12,"Denver Nuggets",135,12
"1987","201901190CHI",1819,"Regular","2019-01-19","8:00p",1,0,"","Chicago Bulls",103,10,"Miami Heat",117,11
"1988","201901210CLE",1819,"Regular","2019-01-21","1:00p",0,1,"","Chicago Bulls",104,12,"Cleveland Cavaliers",88,11
"1989","201901230CHI",1819,"Regular","2019-01-23","8:00p",1,0,"","Chicago Bulls",101,12,"Atlanta Hawks",121,11
"1990","201901250CHI",1819,"Regular","2019-01-25","8:00p",1,0,"","Chicago Bulls",101,10,"Los Angeles Clippers",106,10
"1991","201901270CHI",1819,"Regular","2019-01-27","3:30p",1,0,"","Chicago Bulls",101,10,"Cleveland Cavaliers",104,10
"1992","201901290BRK",1819,"Regular","2019-01-29","7:30p",0,0,"","Chicago Bulls",117,10,"Brooklyn Nets",122,9
"1993","201901300MIA",1819,"Regular","2019-01-30","7:30p",0,1,"","Chicago Bulls",105,11,"Miami Heat",89,10
"1994","201902020CHO",1819,"Regular","2019-02-02","7:00p",0,0,"","Chicago Bulls",118,10,"Charlotte Hornets",125,10
"1995","201902060CHI",1819,"Regular","2019-02-06","8:00p",1,0,"","Chicago Bulls",120,11,"New Orleans Pelicans",125,11
"1996","201902080BRK",1819,"Regular","2019-02-08","7:30p",0,1,"","Chicago Bulls",125,12,"Brooklyn Nets",106,11
"1997","201902090CHI",1819,"Regular","2019-02-09","8:00p",1,0,"","Chicago Bulls",125,11,"Washington Wizards",134,11
"1998","201902110CHI",1819,"Regular","2019-02-11","8:00p",1,0,"","Chicago Bulls",99,9,"Milwaukee Bucks",112,13
"1999","201902130CHI",1819,"Regular","2019-02-13","8:00p",1,1,"","Chicago Bulls",122,11,"Memphis Grizzlies",110,12
"2000","201902220ORL",1819,"Regular","2019-02-22","7:00p",0,1,"","Chicago Bulls",110,10,"Orlando Magic",109,9
"2001","201902230CHI",1819,"Regular","2019-02-23","8:00p",1,1,"","Chicago Bulls",126,10,"Boston Celtics",116,9
"2002","201902250CHI",1819,"Regular","2019-02-25","8:00p",1,0,"","Chicago Bulls",106,11,"Milwaukee Bucks",117,12
"2003","201902270MEM",1819,"Regular","2019-02-27","8:00p",0,1,"","Chicago Bulls",109,10,"Memphis Grizzlies",107,11
"2004","201903010ATL",1819,"Regular","2019-03-01","7:30p",0,1,"4OT","Chicago Bulls",168,10,"Atlanta Hawks",161,10
"2005","201903030CHI",1819,"Regular","2019-03-03","3:30p",1,0,"","Chicago Bulls",118,10,"Atlanta Hawks",123,11
"2006","201903050IND",1819,"Regular","2019-03-05","7:00p",0,0,"","Chicago Bulls",96,11,"Indiana Pacers",105,11
"2007","201903060CHI",1819,"Regular","2019-03-06","8:00p",1,1,"","Chicago Bulls",108,10,"Philadelphia 76ers",107,9
"2008","201903080CHI",1819,"Regular","2019-03-08","8:00p",1,0,"","Chicago Bulls",104,10,"Detroit Pistons",112,10
"2009","201903100DET",1819,"Regular","2019-03-10","12:00p",0,0,"","Chicago Bulls",108,11,"Detroit Pistons",131,12
"2010","201903120CHI",1819,"Regular","2019-03-12","8:00p",1,0,"","Chicago Bulls",107,11,"Los Angeles Lakers",123,12
"2011","201903150LAC",1819,"Regular","2019-03-15","10:30p",0,0,"","Chicago Bulls",121,11,"Los Angeles Clippers",128,11
"2012","201903170SAC",1819,"Regular","2019-03-17","6:00p",0,0,"","Chicago Bulls",102,12,"Sacramento Kings",129,13
"2013","201903180PHO",1819,"Regular","2019-03-18","10:00p",0,1,"","Chicago Bulls",116,11,"Phoenix Suns",101,10
"2014","201903200CHI",1819,"Regular","2019-03-20","8:00p",1,1,"OT","Chicago Bulls",126,10,"Washington Wizards",120,10
"2015","201903230CHI",1819,"Regular","2019-03-23","8:00p",1,0,"","Chicago Bulls",83,11,"Utah Jazz",114,13
"2016","201903260TOR",1819,"Regular","2019-03-26","7:30p",0,0,"","Chicago Bulls",103,11,"Toronto Raptors",112,12
"2017","201903270CHI",1819,"Regular","2019-03-27","8:00p",1,0,"","Chicago Bulls",98,11,"Portland Trail Blazers",118,13
"2018","201903300CHI",1819,"Regular","2019-03-30","8:00p",1,0,"","Chicago Bulls",101,11,"Toronto Raptors",124,11
"2019","201904010NYK",1819,"Regular","2019-04-01","7:30p",0,0,"","Chicago Bulls",105,11,"New York Knicks",113,8
"2020","201904030WAS",1819,"Regular","2019-04-03","7:00p",0,1,"","Chicago Bulls",115,11,"Washington Wizards",114,10
"2021","201904060CHI",1819,"Regular","2019-04-06","8:00p",1,0,"","Chicago Bulls",96,10,"Philadelphia 76ers",116,11
"2022","201904090CHI",1819,"Regular","2019-04-09","8:00p",1,0,"","Chicago Bulls",86,10,"New York Knicks",96,9
"2023","201904100PHI",1819,"Regular","2019-04-10","8:00p",0,0,"","Chicago Bulls",109,11,"Philadelphia 76ers",125,11
"2024","201910230CHO",1920,"Regular","2019-10-23","7:00p",0,0,"","Chicago Bulls",125,10,"Charlotte Hornets",126,9
"2025","201910250MEM",1920,"Regular","2019-10-25","8:00p",0,1,"","Chicago Bulls",110,11,"Memphis Grizzlies",102,10
"2026","201910260CHI",1920,"Regular","2019-10-26","8:00p",1,0,"","Chicago Bulls",84,13,"Toronto Raptors",108,13
"2027","201910280NYK",1920,"Regular","2019-10-28","7:00p",0,0,"","Chicago Bulls",98,10,"New York Knicks",105,10
"2028","201910300CLE",1920,"Regular","2019-10-30","7:00p",0,0,"","Chicago Bulls",111,10,"Cleveland Cavaliers",117,9
"2029","201911010CHI",1920,"Regular","2019-11-01","8:00p",1,1,"","Chicago Bulls",112,10,"Detroit Pistons",106,10
"2030","201911030IND",1920,"Regular","2019-11-03","5:00p",0,0,"","Chicago Bulls",95,11,"Indiana Pacers",108,10
"2031","201911050CHI",1920,"Regular","2019-11-05","8:00p",1,0,"","Chicago Bulls",112,12,"Los Angeles Lakers",118,11
"2032","201911060ATL",1920,"Regular","2019-11-06","7:30p",0,1,"","Chicago Bulls",113,13,"Atlanta Hawks",93,12
"2033","201911090CHI",1920,"Regular","2019-11-09","8:00p",1,0,"","Chicago Bulls",94,11,"Houston Rockets",117,9
"2034","201911120CHI",1920,"Regular","2019-11-12","8:00p",1,1,"","Chicago Bulls",120,12,"New York Knicks",102,11
"2035","201911140MIL",1920,"Regular","2019-11-14","8:00p",0,0,"","Chicago Bulls",115,10,"Milwaukee Bucks",124,11
"2036","201911160CHI",1920,"Regular","2019-11-16","6:00p",1,0,"","Chicago Bulls",111,9,"Brooklyn Nets",117,11
"2037","201911180CHI",1920,"Regular","2019-11-18","8:00p",1,0,"","Chicago Bulls",101,10,"Milwaukee Bucks",115,11
"2038","201911200CHI",1920,"Regular","2019-11-20","8:00p",1,1,"","Chicago Bulls",109,10,"Detroit Pistons",89,11
"2039","201911220CHI",1920,"Regular","2019-11-22","8:00p",1,0,"","Chicago Bulls",108,12,"Miami Heat",116,11
"2040","201911230CHO",1920,"Regular","2019-11-23","7:00p",0,1,"","Chicago Bulls",116,10,"Charlotte Hornets",115,10
"2041","201911250CHI",1920,"Regular","2019-11-25","8:00p",1,0,"","Chicago Bulls",94,12,"Portland Trail Blazers",117,12
"2042","201911270GSW",1920,"Regular","2019-11-27","10:30p",0,0,"","Chicago Bulls",90,13,"Golden State Warriors",104,12
"2043","201911290POR",1920,"Regular","2019-11-29","10:00p",0,0,"","Chicago Bulls",103,11,"Portland Trail Blazers",107,9
"2044","201912020SAC",1920,"Regular","2019-12-02","10:00p",0,1,"","Chicago Bulls",113,10,"Sacramento Kings",106,10
"2045","201912040CHI",1920,"Regular","2019-12-04","8:00p",1,1,"","Chicago Bulls",106,10,"Memphis Grizzlies",99,13
"2046","201912060CHI",1920,"Regular","2019-12-06","8:00p",1,0,"","Chicago Bulls",98,11,"Golden State Warriors",100,12
"2047","201912080MIA",1920,"Regular","2019-12-08","6:00p",0,0,"OT","Chicago Bulls",105,12,"Miami Heat",110,12
"2048","201912090CHI",1920,"Regular","2019-12-09","8:00p",1,0,"","Chicago Bulls",92,11,"Toronto Raptors",93,11
"2049","201912110CHI",1920,"Regular","2019-12-11","8:00p",1,1,"","Chicago Bulls",136,12,"Atlanta Hawks",102,13
"2050","201912130CHI",1920,"Regular","2019-12-13","8:00p",1,0,"","Chicago Bulls",73,10,"Charlotte Hornets",83,11
"2051","201912140CHI",1920,"Regular","2019-12-14","8:00p",1,1,"","Chicago Bulls",109,11,"Los Angeles Clippers",106,11
"2052","201912160OKC",1920,"Regular","2019-12-16","8:00p",0,0,"","Chicago Bulls",106,10,"Oklahoma City Thunder",109,10
"2053","201912180WAS",1920,"Regular","2019-12-18","7:00p",0,1,"OT","Chicago Bulls",110,11,"Washington Wizards",109,11
"2054","201912210DET",1920,"Regular","2019-12-21","7:00p",0,1,"","Chicago Bulls",119,10,"Detroit Pistons",107,9
"2055","201912230ORL",1920,"Regular","2019-12-23","7:00p",0,0,"","Chicago Bulls",95,11,"Orlando Magic",103,9
"2056","201912280CHI",1920,"Regular","2019-12-28","8:00p",1,1,"","Chicago Bulls",116,13,"Atlanta Hawks",81,12
"2057","201912300CHI",1920,"Regular","2019-12-30","8:00p",1,0,"","Chicago Bulls",102,13,"Milwaukee Bucks",123,12
"2058","202001020CHI",1920,"Regular","2020-01-02","8:00p",1,0,"","Chicago Bulls",98,10,"Utah Jazz",102,9
"2059","202001040CHI",1920,"Regular","2020-01-04","8:00p",1,0,"","Chicago Bulls",104,8,"Boston Celtics",111,10
"2060","202001060DAL",1920,"Regular","2020-01-06","8:30p",0,0,"","Chicago Bulls",110,10,"Dallas Mavericks",118,10
"2061","202001080NOP",1920,"Regular","2020-01-08","8:00p",0,0,"","Chicago Bulls",108,12,"New Orleans Pelicans",123,12
"2062","202001100CHI",1920,"Regular","2020-01-10","8:00p",1,0,"","Chicago Bulls",105,9,"Indiana Pacers",116,10
"2063","202001110DET",1920,"Regular","2020-01-11","7:00p",0,1,"","Chicago Bulls",108,10,"Detroit Pistons",99,10
"2064","202001130BOS",1920,"Regular","2020-01-13","7:30p",0,0,"","Chicago Bulls",101,13,"Boston Celtics",113,12
"2065","202001150CHI",1920,"Regular","2020-01-15","8:00p",1,1,"","Chicago Bulls",115,12,"Washington Wizards",106,11
"2066","202001170PHI",1920,"Regular","2020-01-17","7:00p",0,0,"","Chicago Bulls",89,10,"Philadelphia 76ers",100,10
"2067","202001180CHI",1920,"Regular","2020-01-18","8:00p",1,1,"","Chicago Bulls",118,11,"Cleveland Cavaliers",116,9
"2068","202001200MIL",1920,"Regular","2020-01-20","5:00p",0,0,"","Chicago Bulls",98,12,"Milwaukee Bucks",111,12
"2069","202001220CHI",1920,"Regular","2020-01-22","8:00p",1,1,"","Chicago Bulls",117,10,"Minnesota Timberwolves",110,10
"2070","202001240CHI",1920,"Regular","2020-01-24","8:00p",1,0,"","Chicago Bulls",81,12,"Sacramento Kings",98,13
"2071","202001250CLE",1920,"Regular","2020-01-25","8:00p",0,1,"","Chicago Bulls",118,10,"Cleveland Cavaliers",106,10
"2072","202001270CHI",1920,"Regular","2020-01-27","8:00p",1,1,"","Chicago Bulls",110,10,"San Antonio Spurs",109,11
"2073","202001290IND",1920,"Regular","2020-01-29","7:00p",0,0,"OT","Chicago Bulls",106,10,"Indiana Pacers",115,10
"2074","202001310BRK",1920,"Regular","2020-01-31","7:30p",0,0,"","Chicago Bulls",118,12,"Brooklyn Nets",133,12
"2075","202002020TOR",1920,"Regular","2020-02-02","3:00p",0,0,"","Chicago Bulls",102,12,"Toronto Raptors",129,13
"2076","202002060CHI",1920,"Regular","2020-02-06","8:00p",1,0,"","Chicago Bulls",119,11,"New Orleans Pelicans",125,13
"2077","202002090PHI",1920,"Regular","2020-02-09","6:00p",0,0,"","Chicago Bulls",111,9,"Philadelphia 76ers",118,10
"2078","202002110WAS",1920,"Regular","2020-02-11","7:00p",0,0,"","Chicago Bulls",114,9,"Washington Wizards",126,12
"2079","202002200CHI",1920,"Regular","2020-02-20","8:00p",1,0,"","Chicago Bulls",93,11,"Charlotte Hornets",103,9
"2080","202002220CHI",1920,"Regular","2020-02-22","8:00p",1,0,"","Chicago Bulls",104,12,"Phoenix Suns",112,12
"2081","202002230CHI",1920,"Regular","2020-02-23","7:00p",1,1,"","Chicago Bulls",126,12,"Washington Wizards",117,12
"2082","202002250CHI",1920,"Regular","2020-02-25","8:00p",1,0,"","Chicago Bulls",122,11,"Oklahoma City Thunder",124,9
"2083","202002290NYK",1920,"Regular","2020-02-29","5:00p",0,0,"","Chicago Bulls",115,11,"New York Knicks",125,10
"2084","202003020CHI",1920,"Regular","2020-03-02","8:00p",1,1,"","Chicago Bulls",109,10,"Dallas Mavericks",107,10
"2085","202003040MIN",1920,"Regular","2020-03-04","8:00p",0,0,"","Chicago Bulls",108,11,"Minnesota Timberwolves",115,11
"2086","202003060CHI",1920,"Regular","2020-03-06","8:00p",1,0,"","Chicago Bulls",102,11,"Indiana Pacers",108,10
"2087","202003080BRK",1920,"Regular","2020-03-08","3:00p",0,0,"","Chicago Bulls",107,10,"Brooklyn Nets",110,10
"2088","202003100CHI",1920,"Regular","2020-03-10","8:00p",1,1,"","Chicago Bulls",108,10,"Cleveland Cavaliers",103,9
"2089","201510270CHI",1516,"Regular","2015-10-27","8:00p",0,0,"","Cleveland Cavaliers",95,11,"Chicago Bulls",97,10
"2090","201510280MEM",1516,"Regular","2015-10-28","8:00p",0,1,"","Cleveland Cavaliers",106,13,"Memphis Grizzlies",76,12
"2091","201510300CLE",1516,"Regular","2015-10-30","7:00p",1,1,"","Cleveland Cavaliers",102,13,"Miami Heat",92,12
"2092","201511020PHI",1516,"Regular","2015-11-02","7:00p",0,1,"","Cleveland Cavaliers",107,13,"Philadelphia 76ers",100,12
"2093","201511040CLE",1516,"Regular","2015-11-04","8:00p",1,1,"","Cleveland Cavaliers",96,11,"New York Knicks",86,12
"2094","201511060CLE",1516,"Regular","2015-11-06","7:30p",1,1,"","Cleveland Cavaliers",108,11,"Philadelphia 76ers",102,13
"2095","201511080CLE",1516,"Regular","2015-11-08","3:30p",1,1,"","Cleveland Cavaliers",101,9,"Indiana Pacers",97,9
"2096","201511100CLE",1516,"Regular","2015-11-10","7:00p",1,1,"","Cleveland Cavaliers",118,10,"Utah Jazz",114,11
"2097","201511130NYK",1516,"Regular","2015-11-13","7:30p",0,1,"","Cleveland Cavaliers",90,10,"New York Knicks",84,11
"2098","201511140MIL",1516,"Regular","2015-11-14","8:30p",0,0,"2OT","Cleveland Cavaliers",105,11,"Milwaukee Bucks",108,11
"2099","201511170DET",1516,"Regular","2015-11-17","7:30p",0,0,"","Cleveland Cavaliers",99,10,"Detroit Pistons",104,10
"2100","201511190CLE",1516,"Regular","2015-11-19","8:00p",1,1,"","Cleveland Cavaliers",115,11,"Milwaukee Bucks",100,10
"2101","201511210CLE",1516,"Regular","2015-11-21","7:30p",1,1,"","Cleveland Cavaliers",109,12,"Atlanta Hawks",97,12
"2102","201511230CLE",1516,"Regular","2015-11-23","7:00p",1,1,"","Cleveland Cavaliers",117,13,"Orlando Magic",103,12
"2103","201511250TOR",1516,"Regular","2015-11-25","7:30p",0,0,"","Cleveland Cavaliers",99,11,"Toronto Raptors",103,9
"2104","201511270CHO",1516,"Regular","2015-11-27","7:00p",0,1,"","Cleveland Cavaliers",95,10,"Charlotte Hornets",90,10
"2105","201511280CLE",1516,"Regular","2015-11-28","7:30p",1,1,"","Cleveland Cavaliers",90,11,"Brooklyn Nets",88,11
"2106","201512010CLE",1516,"Regular","2015-12-01","7:00p",1,0,"","Cleveland Cavaliers",85,11,"Washington Wizards",97,10
"2107","201512040NOP",1516,"Regular","2015-12-04","9:30p",0,0,"OT","Cleveland Cavaliers",108,10,"New Orleans Pelicans",114,10
"2108","201512050MIA",1516,"Regular","2015-12-05","8:00p",0,0,"","Cleveland Cavaliers",84,12,"Miami Heat",99,11
"2109","201512080CLE",1516,"Regular","2015-12-08","7:00p",1,1,"","Cleveland Cavaliers",105,10,"Portland Trail Blazers",100,10
"2110","201512110ORL",1516,"Regular","2015-12-11","7:00p",0,1,"","Cleveland Cavaliers",111,13,"Orlando Magic",76,12
"2111","201512150BOS",1516,"Regular","2015-12-15","7:30p",0,1,"","Cleveland Cavaliers",89,11,"Boston Celtics",77,13
"2112","201512170CLE",1516,"Regular","2015-12-17","8:00p",1,1,"","Cleveland Cavaliers",104,10,"Oklahoma City Thunder",100,10
"2113","201512200CLE",1516,"Regular","2015-12-20","3:30p",1,1,"","Cleveland Cavaliers",108,13,"Philadelphia 76ers",86,12
"2114","201512230CLE",1516,"Regular","2015-12-23","7:00p",1,1,"","Cleveland Cavaliers",91,11,"New York Knicks",84,12
"2115","201512250GSW",1516,"Regular","2015-12-25","5:00p",0,0,"","Cleveland Cavaliers",83,10,"Golden State Warriors",89,12
"2116","201512260POR",1516,"Regular","2015-12-26","10:00p",0,0,"","Cleveland Cavaliers",76,13,"Portland Trail Blazers",105,13
"2117","201512280PHO",1516,"Regular","2015-12-28","9:00p",0,1,"","Cleveland Cavaliers",101,10,"Phoenix Suns",97,10
"2118","201512290DEN",1516,"Regular","2015-12-29","9:00p",0,1,"","Cleveland Cavaliers",93,11,"Denver Nuggets",87,10
"2119","201601020CLE",1516,"Regular","2016-01-02","7:30p",1,1,"","Cleveland Cavaliers",104,13,"Orlando Magic",79,12
"2120","201601040CLE",1516,"Regular","2016-01-04","7:00p",1,1,"","Cleveland Cavaliers",122,11,"Toronto Raptors",100,12
"2121","201601060WAS",1516,"Regular","2016-01-06","7:00p",0,1,"","Cleveland Cavaliers",121,10,"Washington Wizards",115,11
"2122","201601080MIN",1516,"Regular","2016-01-08","8:00p",0,1,"","Cleveland Cavaliers",125,11,"Minnesota Timberwolves",99,12
"2123","201601100PHI",1516,"Regular","2016-01-10","6:00p",0,1,"","Cleveland Cavaliers",95,10,"Philadelphia 76ers",85,10
"2124","201601120DAL",1516,"Regular","2016-01-12","8:30p",0,1,"OT","Cleveland Cavaliers",110,9,"Dallas Mavericks",107,9
"2125","201601140SAS",1516,"Regular","2016-01-14","8:00p",0,0,"","Cleveland Cavaliers",95,10,"San Antonio Spurs",99,11
"2126","201601150HOU",1516,"Regular","2016-01-15","9:30p",0,1,"","Cleveland Cavaliers",91,12,"Houston Rockets",77,12
"2127","201601180CLE",1516,"Regular","2016-01-18","8:00p",1,0,"","Cleveland Cavaliers",98,12,"Golden State Warriors",132,13
"2128","201601200BRK",1516,"Regular","2016-01-20","7:30p",0,1,"","Cleveland Cavaliers",91,12,"Brooklyn Nets",78,12
"2129","201601210CLE",1516,"Regular","2016-01-21","8:00p",1,1,"","Cleveland Cavaliers",115,10,"Los Angeles Clippers",102,12
"2130","201601230CLE",1516,"Regular","2016-01-23","8:30p",1,0,"","Cleveland Cavaliers",83,10,"Chicago Bulls",96,10
"2131","201601250CLE",1516,"Regular","2016-01-25","7:00p",1,1,"","Cleveland Cavaliers",114,9,"Minnesota Timberwolves",107,10
"2132","201601270CLE",1516,"Regular","2016-01-27","7:00p",1,1,"","Cleveland Cavaliers",115,12,"Phoenix Suns",93,12
"2133","201601290DET",1516,"Regular","2016-01-29","7:30p",0,1,"","Cleveland Cavaliers",114,11,"Detroit Pistons",106,11
"2134","201601300CLE",1516,"Regular","2016-01-30","8:30p",1,1,"","Cleveland Cavaliers",117,10,"San Antonio Spurs",103,13
"2135","201602010IND",1516,"Regular","2016-02-01","7:00p",0,1,"OT","Cleveland Cavaliers",111,9,"Indiana Pacers",106,9
"2136","201602030CHO",1516,"Regular","2016-02-03","7:00p",0,0,"","Cleveland Cavaliers",97,10,"Charlotte Hornets",106,11
"2137","201602050CLE",1516,"Regular","2016-02-05","7:30p",1,0,"","Cleveland Cavaliers",103,9,"Boston Celtics",104,10
"2138","201602060CLE",1516,"Regular","2016-02-06","7:30p",1,1,"","Cleveland Cavaliers",99,10,"New Orleans Pelicans",84,10
